restaurant_id,restaurant_name,city,opening_hours
1693,Restaurant_1693,Mumbai,11:00-21:00
1694,Restaurant_1694,Lucknow,9:00-23:00
1695,Restaurant_1695,Delhi,10:00-22:00
1696,Restaurant_1696,Bangalore,10:00-23:00
1697,Restaurant_1697,Kolkata,9:00-22:00
1698,Restaurant_1698,Hyderabad,11:00-22:00
1699,Restaurant_1699,Lucknow,11:00-21:00
1700,Restaurant_1700,Delhi,10:00-21:00
1701,Restaurant_1701,Pune,11:00-21:00
1702,Restaurant_1702,Lucknow,11:00-23:00
1703,Restaurant_1703,Bangalore,11:00-23:00
1704,Restaurant_1704,Mumbai,11:00-21:00
1705,Restaurant_1705,Lucknow,10:00-21:00
1706,Restaurant_1706,Delhi,11:00-23:00
1707,Restaurant_1707,Mumbai,9:00-22:00
1708,Restaurant_1708,Pune,11:00-21:00
1709,Restaurant_1709,Jaipur,10:00-23:00
1710,Restaurant_1710,Jaipur,11:00-22:00
1711,Restaurant_1711,Lucknow,10:00-23:00
1712,Restaurant_1712,Bangalore,9:00-22:00
1713,Restaurant_1713,Pune,10:00-22:00
1714,Restaurant_1714,Delhi,9:00-23:00
1715,Restaurant_1715,Chennai,11:00-22:00
1716,Restaurant_1716,Chennai,11:00-21:00
1717,Restaurant_1717,Chennai,9:00-23:00
1718,Restaurant_1718,Kolkata,9:00-23:00
1719,Restaurant_1719,Chennai,11:00-23:00
1720,Restaurant_1720,Jaipur,9:00-22:00
1721,Restaurant_1721,Lucknow,11:00-23:00
1722,Restaurant_1722,Jaipur,9:00-21:00
1723,Restaurant_1723,Mumbai,9:00-21:00
1724,Restaurant_1724,Chennai,11:00-23:00
1725,Restaurant_1725,Bangalore,9:00-22:00
1726,Restaurant_1726,Delhi,11:00-21:00
1727,Restaurant_1727,Jaipur,10:00-21:00
1728,Restaurant_1728,Ahmedabad,11:00-21:00
1729,Restaurant_1729,Delhi,10:00-23:00
1730,Restaurant_1730,Delhi,9:00-23:00
1731,Restaurant_1731,Pune,10:00-22:00
1732,Restaurant_1732,Jaipur,9:00-23:00
1733,Restaurant_1733,Hyderabad,10:00-23:00
1734,Restaurant_1734,Mumbai,10:00-22:00
1735,Restaurant_1735,Delhi,10:00-22:00
1736,Restaurant_1736,Chennai,11:00-22:00
1737,Restaurant_1737,Hyderabad,11:00-22:00
1738,Restaurant_1738,Mumbai,10:00-22:00
1739,Restaurant_1739,Pune,9:00-21:00
1740,Restaurant_1740,Pune,10:00-23:00
1741,Restaurant_1741,Kolkata,11:00-22:00
1742,Restaurant_1742,Bangalore,9:00-22:00
1743,Restaurant_1743,Delhi,11:00-23:00
1744,Restaurant_1744,Hyderabad,9:00-21:00
1745,Restaurant_1745,Pune,10:00-22:00
1746,Restaurant_1746,Mumbai,10:00-23:00
1747,Restaurant_1747,Jaipur,11:00-21:00
1748,Restaurant_1748,Kolkata,10:00-22:00
1749,Restaurant_1749,Hyderabad,9:00-21:00
1750,Restaurant_1750,Kolkata,9:00-22:00
1751,Restaurant_1751,Mumbai,10:00-23:00
1752,Restaurant_1752,Kolkata,9:00-23:00
1753,Restaurant_1753,Lucknow,10:00-22:00
1754,Restaurant_1754,Ahmedabad,11:00-21:00
1755,Restaurant_1755,Hyderabad,11:00-23:00
1756,Restaurant_1756,Kolkata,11:00-23:00
1757,Restaurant_1757,Pune,11:00-23:00
1758,Restaurant_1758,Pune,10:00-23:00
1759,Restaurant_1759,Lucknow,10:00-22:00
1760,Restaurant_1760,Bangalore,11:00-21:00
1761,Restaurant_1761,Hyderabad,11:00-23:00
1762,Restaurant_1762,Ahmedabad,11:00-22:00
1763,Restaurant_1763,Chennai,9:00-23:00
1764,Restaurant_1764,Jaipur,10:00-21:00
1765,Restaurant_1765,Chennai,11:00-22:00
1766,Restaurant_1766,Bangalore,11:00-23:00
1767,Restaurant_1767,Pune,10:00-21:00
1768,Restaurant_1768,Chennai,9:00-21:00
1769,Restaurant_1769,Hyderabad,10:00-21:00
1770,Restaurant_1770,Ahmedabad,11:00-23:00
1771,Restaurant_1771,Lucknow,10:00-21:00
1772,Restaurant_1772,Pune,10:00-21:00
1773,Restaurant_1773,Lucknow,10:00-23:00
1774,Restaurant_1774,Delhi,11:00-23:00
1775,Restaurant_1775,Kolkata,10:00-22:00
1776,Restaurant_1776,Bangalore,10:00-23:00
1777,Restaurant_1777,Bangalore,11:00-21:00
1778,Restaurant_1778,Jaipur,10:00-21:00
1779,Restaurant_1779,Bangalore,10:00-22:00
1780,Restaurant_1780,Kolkata,9:00-23:00
1781,Restaurant_1781,Mumbai,9:00-21:00
1782,Restaurant_1782,Delhi,10:00-23:00
1783,Restaurant_1783,Kolkata,11:00-21:00
1784,Restaurant_1784,Mumbai,10:00-21:00
1785,Restaurant_1785,Delhi,9:00-22:00
1786,Restaurant_1786,Ahmedabad,9:00-23:00
1787,Restaurant_1787,Delhi,11:00-21:00
1788,Restaurant_1788,Delhi,10:00-22:00
1789,Restaurant_1789,Delhi,11:00-23:00
1790,Restaurant_1790,Ahmedabad,9:00-22:00
1791,Restaurant_1791,Kolkata,11:00-23:00
1792,Restaurant_1792,Bangalore,11:00-21:00
1793,Restaurant_1793,Bangalore,9:00-23:00
1794,Restaurant_1794,Lucknow,10:00-21:00
1795,Restaurant_1795,Mumbai,11:00-22:00
1796,Restaurant_1796,Ahmedabad,10:00-22:00
1797,Restaurant_1797,Ahmedabad,11:00-21:00
1798,Restaurant_1798,Pune,9:00-21:00
1799,Restaurant_1799,Ahmedabad,11:00-21:00
1800,Restaurant_1800,Bangalore,11:00-21:00
1801,Restaurant_1801,Chennai,10:00-22:00
1802,Restaurant_1802,Pune,10:00-21:00
1803,Restaurant_1803,Mumbai,10:00-23:00
1804,Restaurant_1804,Bangalore,10:00-22:00
1805,Restaurant_1805,Kolkata,9:00-23:00
1806,Restaurant_1806,Kolkata,11:00-23:00
1807,Restaurant_1807,Chennai,9:00-23:00
1808,Restaurant_1808,Hyderabad,11:00-23:00
1809,Restaurant_1809,Mumbai,9:00-22:00
1810,Restaurant_1810,Ahmedabad,10:00-23:00
1811,Restaurant_1811,Bangalore,10:00-22:00
1812,Restaurant_1812,Jaipur,10:00-22:00
1813,Restaurant_1813,Hyderabad,11:00-21:00
1814,Restaurant_1814,Lucknow,9:00-22:00
1815,Restaurant_1815,Bangalore,11:00-21:00
1816,Restaurant_1816,Hyderabad,9:00-22:00
1817,Restaurant_1817,Ahmedabad,10:00-23:00
1818,Restaurant_1818,Bangalore,9:00-23:00
1819,Restaurant_1819,Jaipur,10:00-21:00
1820,Restaurant_1820,Kolkata,10:00-22:00
1821,Restaurant_1821,Delhi,10:00-21:00
1822,Restaurant_1822,Kolkata,9:00-21:00
1823,Restaurant_1823,Ahmedabad,10:00-21:00
1824,Restaurant_1824,Chennai,10:00-23:00
1825,Restaurant_1825,Kolkata,11:00-22:00
1826,Restaurant_1826,Chennai,9:00-22:00
1827,Restaurant_1827,Kolkata,11:00-21:00
1828,Restaurant_1828,Lucknow,11:00-21:00
1829,Restaurant_1829,Kolkata,9:00-21:00
1830,Restaurant_1830,Mumbai,10:00-21:00
1831,Restaurant_1831,Pune,11:00-22:00
1832,Restaurant_1832,Mumbai,9:00-23:00
1833,Restaurant_1833,Ahmedabad,9:00-23:00
1834,Restaurant_1834,Delhi,9:00-21:00
1835,Restaurant_1835,Pune,11:00-22:00
1836,Restaurant_1836,Lucknow,9:00-23:00
1837,Restaurant_1837,Ahmedabad,11:00-22:00
1838,Restaurant_1838,Delhi,9:00-21:00
1839,Restaurant_1839,Lucknow,9:00-22:00
1840,Restaurant_1840,Lucknow,9:00-22:00
1841,Restaurant_1841,Mumbai,11:00-23:00
1842,Restaurant_1842,Pune,9:00-22:00
1843,Restaurant_1843,Ahmedabad,11:00-22:00
1844,Restaurant_1844,Lucknow,11:00-23:00
1845,Restaurant_1845,Jaipur,10:00-22:00
1846,Restaurant_1846,Delhi,9:00-22:00
1847,Restaurant_1847,Pune,10:00-22:00
1848,Restaurant_1848,Delhi,9:00-21:00
1849,Restaurant_1849,Chennai,9:00-22:00
1850,Restaurant_1850,Ahmedabad,10:00-21:00
1851,Restaurant_1851,Kolkata,11:00-22:00
1852,Restaurant_1852,Lucknow,11:00-23:00
1853,Restaurant_1853,Chennai,11:00-23:00
1854,Restaurant_1854,Mumbai,10:00-21:00
1855,Restaurant_1855,Pune,11:00-22:00
1856,Restaurant_1856,Hyderabad,9:00-22:00
1857,Restaurant_1857,Ahmedabad,10:00-22:00
1858,Restaurant_1858,Delhi,9:00-21:00
1859,Restaurant_1859,Chennai,11:00-23:00
1860,Restaurant_1860,Jaipur,10:00-23:00
1861,Restaurant_1861,Jaipur,11:00-21:00
1862,Restaurant_1862,Pune,11:00-22:00
1863,Restaurant_1863,Chennai,11:00-21:00
1864,Restaurant_1864,Jaipur,9:00-22:00
1865,Restaurant_1865,Jaipur,10:00-23:00
1866,Restaurant_1866,Ahmedabad,10:00-21:00
1867,Restaurant_1867,Bangalore,11:00-23:00
1868,Restaurant_1868,Chennai,9:00-21:00
1869,Restaurant_1869,Hyderabad,11:00-23:00
1870,Restaurant_1870,Kolkata,9:00-22:00
1871,Restaurant_1871,Kolkata,10:00-22:00
1872,Restaurant_1872,Pune,10:00-22:00
1873,Restaurant_1873,Chennai,9:00-23:00
1874,Restaurant_1874,Jaipur,10:00-21:00
1875,Restaurant_1875,Hyderabad,11:00-21:00
1876,Restaurant_1876,Ahmedabad,10:00-22:00
1877,Restaurant_1877,Bangalore,9:00-21:00
1878,Restaurant_1878,Ahmedabad,10:00-22:00
1879,Restaurant_1879,Kolkata,9:00-23:00
1880,Restaurant_1880,Bangalore,11:00-23:00
1881,Restaurant_1881,Jaipur,9:00-23:00
1882,Restaurant_1882,Delhi,9:00-21:00
1883,Restaurant_1883,Mumbai,10:00-23:00
1884,Restaurant_1884,Mumbai,10:00-23:00
1885,Restaurant_1885,Lucknow,9:00-21:00
1886,Restaurant_1886,Kolkata,11:00-22:00
1887,Restaurant_1887,Hyderabad,9:00-22:00
1888,Restaurant_1888,Jaipur,9:00-23:00
1889,Restaurant_1889,Jaipur,11:00-23:00
1890,Restaurant_1890,Kolkata,11:00-21:00
1891,Restaurant_1891,Hyderabad,11:00-22:00
1892,Restaurant_1892,Jaipur,9:00-22:00
1893,Restaurant_1893,Pune,10:00-22:00
1894,Restaurant_1894,Bangalore,11:00-21:00
1895,Restaurant_1895,Ahmedabad,11:00-22:00
1896,Restaurant_1896,Hyderabad,11:00-21:00
1897,Restaurant_1897,Jaipur,10:00-22:00
1898,Restaurant_1898,Mumbai,11:00-22:00
1899,Restaurant_1899,Mumbai,9:00-23:00
1900,Restaurant_1900,Lucknow,9:00-23:00
1901,Restaurant_1901,Bangalore,9:00-22:00
1902,Restaurant_1902,Bangalore,9:00-21:00
1903,Restaurant_1903,Bangalore,10:00-23:00
1904,Restaurant_1904,Chennai,11:00-22:00
1905,Restaurant_1905,Lucknow,9:00-22:00
1906,Restaurant_1906,Delhi,9:00-23:00
1907,Restaurant_1907,Delhi,11:00-23:00
1908,Restaurant_1908,Pune,10:00-22:00
1909,Restaurant_1909,Kolkata,10:00-21:00
1910,Restaurant_1910,Mumbai,11:00-22:00
1911,Restaurant_1911,Lucknow,9:00-23:00
1912,Restaurant_1912,Jaipur,10:00-23:00
1913,Restaurant_1913,Pune,9:00-22:00
1914,Restaurant_1914,Bangalore,11:00-21:00
1915,Restaurant_1915,Pune,11:00-21:00
1916,Restaurant_1916,Delhi,11:00-23:00
1917,Restaurant_1917,Jaipur,9:00-21:00
1918,Restaurant_1918,Bangalore,10:00-21:00
1919,Restaurant_1919,Pune,9:00-23:00
1920,Restaurant_1920,Bangalore,9:00-23:00
1921,Restaurant_1921,Kolkata,11:00-22:00
1922,Restaurant_1922,Ahmedabad,11:00-22:00
1923,Restaurant_1923,Chennai,9:00-22:00
1924,Restaurant_1924,Lucknow,9:00-23:00
1925,Restaurant_1925,Mumbai,9:00-23:00
1926,Restaurant_1926,Chennai,10:00-22:00
1927,Restaurant_1927,Ahmedabad,9:00-21:00
1928,Restaurant_1928,Kolkata,10:00-22:00
1929,Restaurant_1929,Bangalore,9:00-23:00
1930,Restaurant_1930,Chennai,9:00-21:00
1931,Restaurant_1931,Kolkata,9:00-21:00
1932,Restaurant_1932,Mumbai,11:00-23:00
1933,Restaurant_1933,Mumbai,10:00-22:00
1934,Restaurant_1934,Hyderabad,11:00-21:00
1935,Restaurant_1935,Bangalore,9:00-23:00
1936,Restaurant_1936,Chennai,9:00-23:00
1937,Restaurant_1937,Bangalore,11:00-21:00
1938,Restaurant_1938,Hyderabad,10:00-21:00
1939,Restaurant_1939,Lucknow,11:00-22:00
1940,Restaurant_1940,Bangalore,10:00-22:00
1941,Restaurant_1941,Mumbai,10:00-21:00
1942,Restaurant_1942,Pune,11:00-23:00
1943,Restaurant_1943,Ahmedabad,9:00-23:00
1944,Restaurant_1944,Jaipur,9:00-22:00
1945,Restaurant_1945,Kolkata,9:00-22:00
1946,Restaurant_1946,Pune,9:00-21:00
1947,Restaurant_1947,Delhi,11:00-22:00
1948,Restaurant_1948,Ahmedabad,10:00-22:00
1949,Restaurant_1949,Kolkata,11:00-21:00
1950,Restaurant_1950,Delhi,9:00-21:00
1951,Restaurant_1951,Bangalore,11:00-21:00
1952,Restaurant_1952,Mumbai,9:00-22:00
1953,Restaurant_1953,Pune,10:00-23:00
1954,Restaurant_1954,Delhi,9:00-23:00
1955,Restaurant_1955,Kolkata,10:00-23:00
1956,Restaurant_1956,Delhi,10:00-21:00
1957,Restaurant_1957,Hyderabad,11:00-23:00
1958,Restaurant_1958,Bangalore,10:00-22:00
1959,Restaurant_1959,Delhi,10:00-21:00
1960,Restaurant_1960,Chennai,9:00-21:00
1961,Restaurant_1961,Chennai,11:00-23:00
1962,Restaurant_1962,Kolkata,11:00-22:00
1963,Restaurant_1963,Mumbai,11:00-21:00
1964,Restaurant_1964,Delhi,11:00-21:00
1965,Restaurant_1965,Chennai,10:00-21:00
1966,Restaurant_1966,Kolkata,9:00-23:00
1967,Restaurant_1967,Mumbai,11:00-22:00
1968,Restaurant_1968,Delhi,11:00-23:00
1969,Restaurant_1969,Delhi,9:00-22:00
1970,Restaurant_1970,Bangalore,11:00-23:00
1971,Restaurant_1971,Ahmedabad,9:00-22:00
1972,Restaurant_1972,Delhi,10:00-23:00
1973,Restaurant_1973,Mumbai,9:00-23:00
1974,Restaurant_1974,Ahmedabad,10:00-22:00
1975,Restaurant_1975,Bangalore,10:00-21:00
1976,Restaurant_1976,Kolkata,9:00-22:00
1977,Restaurant_1977,Chennai,9:00-23:00
1978,Restaurant_1978,Kolkata,10:00-22:00
1979,Restaurant_1979,Chennai,10:00-23:00
1980,Restaurant_1980,Chennai,11:00-22:00
1981,Restaurant_1981,Ahmedabad,9:00-21:00
1982,Restaurant_1982,Mumbai,11:00-23:00
1983,Restaurant_1983,Jaipur,9:00-23:00
1984,Restaurant_1984,Ahmedabad,9:00-21:00
1985,Restaurant_1985,Delhi,11:00-21:00
1986,Restaurant_1986,Ahmedabad,10:00-22:00
1987,Restaurant_1987,Hyderabad,11:00-22:00
1988,Restaurant_1988,Mumbai,10:00-22:00
1989,Restaurant_1989,Delhi,11:00-23:00
1990,Restaurant_1990,Bangalore,9:00-22:00
1991,Restaurant_1991,Ahmedabad,11:00-21:00
1992,Restaurant_1992,Pune,9:00-21:00
1993,Restaurant_1993,Lucknow,9:00-23:00
1994,Restaurant_1994,Ahmedabad,11:00-23:00
1995,Restaurant_1995,Hyderabad,11:00-23:00
1996,Restaurant_1996,Mumbai,9:00-23:00
1997,Restaurant_1997,Pune,9:00-23:00
1998,Restaurant_1998,Ahmedabad,9:00-22:00
1999,Restaurant_1999,Ahmedabad,9:00-23:00
2000,Restaurant_2000,Bangalore,9:00-22:00
